phase,iter,step,train_total,train_pde,train_high_bc,test_total,test_pde,test_high_bc,block_loss_before,block_loss_after,block_delta_weights,block_finite,block_num_steps
adam,2669,2669,0.033864007457383605,,,nan,,,,,,,
adam,2670,2670,0.03381606618376825,,,nan,,,,,,,
adam,2671,2671,0.03379612289557335,,,nan,,,,,,,
adam,2672,2672,0.033815699056248545,,,nan,,,,,,,
adam,2673,2673,0.03381916792935772,,,nan,,,,,,,
adam,2674,2674,0.03380188531191465,,,nan,,,,,,,
adam,2675,2675,0.03378316161163093,,,nan,,,,,,,
adam,2676,2676,0.033790754149302375,,,nan,,,,,,,
adam,2677,2677,0.033801452899347696,,,nan,,,,,,,
adam,2678,2678,0.03378507901695919,,,nan,,,,,,,
adam,2679,2679,0.033770780200049755,,,nan,,,,,,,
adam,2680,2680,0.033773451266711677,,,nan,,,,,,,
adam,2681,2681,0.03377825754281619,,,nan,,,,,,,
adam,2682,2682,0.03377189723155124,,,nan,,,,,,,
adam,2683,2683,0.03375937123814595,,,nan,,,,,,,
adam,2684,2684,0.033758345259354255,,,nan,,,,,,,
adam,2685,2685,0.03376264855322136,,,nan,,,,,,,
adam,2686,2686,0.03375727508382487,,,nan,,,,,,,
adam,2687,2687,0.033748042053096707,,,nan,,,,,,,
adam,2688,2688,0.03374492752972662,,,nan,,,,,,,
adam,2689,2689,0.03374681800332569,,,nan,,,,,,,
adam,2690,2690,0.03374481164077451,,,nan,,,,,,,
adam,2691,2691,0.033737224141977745,,,nan,,,,,,,
adam,2692,2692,0.03373277835017019,,,nan,,,,,,,
adam,2693,2693,0.033732996517022384,,,nan,,,,,,,
adam,2694,2694,0.033731523145798914,,,nan,,,,,,,
adam,2695,2695,0.03372634863788028,,,nan,,,,,,,
adam,2696,2696,0.033721478515224876,,,nan,,,,,,,
adam,2697,2697,0.03372004164307229,,,nan,,,,,,,
adam,2698,2698,0.03371904874581304,,,nan,,,,,,,
adam,2699,2699,0.033715206976191056,,,nan,,,,,,,
adam,2700,2700,0.03371063166064191,,,0.017743994897638095,,,,,,,
adam,2701,2701,0.03370802535078641,,,nan,,,,,,,
adam,2702,2702,0.033706557709157814,,,nan,,,,,,,
adam,2703,2703,0.03370387048105098,,,nan,,,,,,,
adam,2704,2704,0.03369988343330116,,,nan,,,,,,,
adam,2705,2705,0.03369667178793783,,,nan,,,,,,,
adam,2706,2706,0.03369463922725796,,,nan,,,,,,,
adam,2707,2707,0.03369229070143145,,,nan,,,,,,,
adam,2708,2708,0.0336889985211693,,,nan,,,,,,,
adam,2709,2709,0.033685660383770404,,,nan,,,,,,,
adam,2710,2710,0.03368310786348273,,,nan,,,,,,,
adam,2711,2711,0.03368080128581176,,,nan,,,,,,,
adam,2712,2712,0.033677922171308036,,,nan,,,,,,,
adam,2713,2713,0.033674737707356975,,,nan,,,,,,,
adam,2714,2714,0.03367190054220918,,,nan,,,,,,,
adam,2715,2715,0.033669417977378324,,,nan,,,,,,,
adam,2716,2716,0.03366677092067662,,,nan,,,,,,,
adam,2717,2717,0.03366378229340078,,,nan,,,,,,,
adam,2718,2718,0.0336608523471577,,,nan,,,,,,,
adam,2719,2719,0.03365820602927651,,,nan,,,,,,,
adam,2720,2720,0.033655598312494,,,nan,,,,,,,
adam,2721,2721,0.03365278303609724,,,nan,,,,,,,
adam,2722,2722,0.033649865189467595,,,nan,,,,,,,
adam,2723,2723,0.033647096824149056,,,nan,,,,,,,
adam,2724,2724,0.033644459730165784,,,nan,,,,,,,
adam,2725,2725,0.03364174245374025,,,nan,,,,,,,
adam,2726,2726,0.033638896639296284,,,nan,,,,,,,
adam,2727,2727,0.033636067941181444,,,nan,,,,,,,
adam,2728,2728,0.03363335722082137,,,nan,,,,,,,
adam,2729,2729,0.03363067743970412,,,nan,,,,,,,
adam,2730,2730,0.033627911120177684,,,nan,,,,,,,
adam,2731,2731,0.03362508888689403,,,nan,,,,,,,
adam,2732,2732,0.03362231307825309,,,nan,,,,,,,
adam,2733,2733,0.033619604737335114,,,nan,,,,,,,
adam,2734,2734,0.033616887938344636,,,nan,,,,,,,
adam,2735,2735,0.03361411177213564,,,nan,,,,,,,
adam,2736,2736,0.03361131861196657,,,nan,,,,,,,
adam,2737,2737,0.033608564903395026,,,nan,,,,,,,
adam,2738,2738,0.03360584308934447,,,nan,,,,,,,
adam,2739,2739,0.03360310441361263,,,nan,,,,,,,
adam,2740,2740,0.033600332353310086,,,nan,,,,,,,
adam,2741,2741,0.03359755965268597,,,nan,,,,,,,
adam,2742,2742,0.03359481241977961,,,nan,,,,,,,
adam,2743,2743,0.03359207709079507,,,nan,,,,,,,
adam,2744,2744,0.0335893271480806,,,nan,,,,,,,
adam,2745,2745,0.03358656090761777,,,nan,,,,,,,
adam,2746,2746,0.033583799025919174,,,nan,,,,,,,
adam,2747,2747,0.03358105151713355,,,nan,,,,,,,
adam,2748,2748,0.033578306857906255,,,nan,,,,,,,
adam,2749,2749,0.0335755517286641,,,nan,,,,,,,
adam,2750,2750,0.03357278884975274,,,nan,,,,,,,
adam,2751,2751,0.03357003054434281,,,nan,,,,,,,
adam,2752,2752,0.03356728039428718,,,nan,,,,,,,
adam,2753,2753,0.03356453016870025,,,nan,,,,,,,
adam,2754,2754,0.033561772637261324,,,nan,,,,,,,
adam,2755,2755,0.0335590106966223,,,nan,,,,,,,
adam,2756,2756,0.03355625194598066,,,nan,,,,,,,
adam,2757,2757,0.0335534980141708,,,nan,,,,,,,
adam,2758,2758,0.03355074358682404,,,nan,,,,,,,
adam,2759,2759,0.0335479843579795,,,nan,,,,,,,
adam,2760,2760,0.033545222126845686,,,nan,,,,,,,
adam,2761,2761,0.033542461353152773,,,nan,,,,,,,
adam,2762,2762,0.033539703121941974,,,nan,,,,,,,
adam,2763,2763,0.033536944528446584,,,nan,,,,,,,
adam,2764,2764,0.03353418303951373,,,nan,,,,,,,
adam,2765,2765,0.03353141940359662,,,nan,,,,,,,
adam,2766,2766,0.033528656018549395,,,nan,,,,,,,
adam,2767,2767,0.033525893668898056,,,nan,,,,,,,
adam,2768,2768,0.03352313088162453,,,nan,,,,,,,
adam,2769,2769,0.033520366184679545,,,nan,,,,,,,
adam,2770,2770,0.03351759984934779,,,nan,,,,,,,
adam,2771,2771,0.03351483321921663,,,nan,,,,,,,
adam,2772,2772,0.0335120668408709,,,nan,,,,,,,
adam,2773,2773,0.033509299913736745,,,nan,,,,,,,
adam,2774,2774,0.033506531496886635,,,nan,,,,,,,
adam,2775,2775,0.03350376159829015,,,nan,,,,,,,
adam,2776,2776,0.033500990998562886,,,nan,,,,,,,
adam,2777,2777,0.033498220169835585,,,nan,,,,,,,
adam,2778,2778,0.03349544878572952,,,nan,,,,,,,
adam,2779,2779,0.03349267622508092,,,nan,,,,,,,
adam,2780,2780,0.03348990228283659,,,nan,,,,,,,
adam,2781,2781,0.03348712731443316,,,nan,,,,,,,
adam,2782,2782,0.03348435168763542,,,nan,,,,,,,
adam,2783,2783,0.03348157537064538,,,nan,,,,,,,
adam,2784,2784,0.033478798022263834,,,nan,,,,,,,
adam,2785,2785,0.03347601942054012,,,nan,,,,,,,
adam,2786,2786,0.0334732396671767,,,nan,,,,,,,
adam,2787,2787,0.033470458977512774,,,nan,,,,,,,
adam,2788,2788,0.0334676774089488,,,nan,,,,,,,
adam,2789,2789,0.03346489479919527,,,nan,,,,,,,
adam,2790,2790,0.03346211097407574,,,nan,,,,,,,
adam,2791,2791,0.03345932591049437,,,nan,,,,,,,
adam,2792,2792,0.03345653972016599,,,nan,,,,,,,
adam,2793,2793,0.03345375248589019,,,nan,,,,,,,
adam,2794,2794,0.033450964163118206,,,nan,,,,,,,
adam,2795,2795,0.033448174631533094,,,nan,,,,,,,
adam,2796,2796,0.03344538381466203,,,nan,,,,,,,
adam,2797,2797,0.03344259173267589,,,nan,,,,,,,
adam,2798,2798,0.0334397984380287,,,nan,,,,,,,
adam,2799,2799,0.03343700394205838,,,nan,,,,,,,
adam,2800,2800,0.03343420818778992,,,0.017652947300250646,,,,,,,
adam,2801,2801,0.03343141111113642,,,nan,,,,,,,
adam,2802,2802,0.033428612681839706,,,nan,,,,,,,
adam,2803,2803,0.03342581291554394,,,nan,,,,,,,
adam,2804,2804,0.03342301182759066,,,nan,,,,,,,
adam,2805,2805,0.03342020940106779,,,nan,,,,,,,
adam,2806,2806,0.03341740559255595,,,nan,,,,,,,
adam,2807,2807,0.033414600358248,,,nan,,,,,,,
adam,2808,2808,0.033411793683908744,,,nan,,,,,,,
adam,2809,2809,0.03340898556832548,,,nan,,,,,,,
adam,2810,2810,0.03340617601075195,,,nan,,,,,,,
adam,2811,2811,0.03340336498859366,,,nan,,,,,,,
adam,2812,2812,0.033400552470773906,,,nan,,,,,,,
adam,2813,2813,0.033397738427724866,,,nan,,,,,,,
adam,2814,2814,0.033394922844206545,,,nan,,,,,,,
adam,2815,2815,0.03339210571206372,,,nan,,,,,,,
adam,2816,2816,0.03338928702034584,,,nan,,,,,,,
adam,2817,2817,0.0333864667481361,,,nan,,,,,,,
adam,2818,2818,0.03338364486937052,,,nan,,,,,,,
adam,2819,2819,0.033380821360227346,,,nan,,,,,,,
adam,2820,2820,0.03337799620328643,,,nan,,,,,,,
adam,2821,2821,0.033375169385505075,,,nan,,,,,,,
adam,2822,2822,0.033372340891226926,,,nan,,,,,,,
adam,2823,2823,0.03336951070195416,,,nan,,,,,,,
adam,2824,2824,0.03336667879375013,,,nan,,,,,,,
adam,2825,2825,0.03336384514638873,,,nan,,,,,,,
adam,2826,2826,0.0333610097396482,,,nan,,,,,,,
adam,2827,2827,0.03335817255887947,,,nan,,,,,,,
adam,2828,2828,0.03335533358568496,,,nan,,,,,,,
adam,2829,2829,0.03335249280261478,,,nan,,,,,,,
adam,2830,2830,0.03334965018746151,,,nan,,,,,,,
adam,2831,2831,0.03334680572080653,,,nan,,,,,,,
adam,2832,2832,0.0333439593817311,,,nan,,,,,,,
adam,2833,2833,0.033341111153715165,,,nan,,,,,,,
adam,2834,2834,0.033338261017051514,,,nan,,,,,,,
adam,2835,2835,0.03333540895504186,,,nan,,,,,,,
adam,2836,2836,0.03333255494539587,,,nan,,,,,,,
adam,2837,2837,0.03332969897080322,,,nan,,,,,,,
adam,2838,2838,0.033326841008378814,,,nan,,,,,,,
adam,2839,2839,0.03332398104307796,,,nan,,,,,,,
adam,2840,2840,0.03332111905255122,,,nan,,,,,,,
adam,2841,2841,0.03331825502376459,,,nan,,,,,,,
adam,2842,2842,0.03331538893338552,,,nan,,,,,,,
adam,2843,2843,0.03331252077110468,,,nan,,,,,,,
adam,2844,2844,0.03330965051399554,,,nan,,,,,,,
adam,2845,2845,0.03330677816013511,,,nan,,,,,,,
adam,2846,2846,0.0333039036918296,,,nan,,,,,,,
adam,2847,2847,0.03330102712682126,,,nan,,,,,,,
adam,2848,2848,0.033298148465242164,,,nan,,,,,,,
adam,2849,2849,0.033295267774040745,,,nan,,,,,,,
adam,2850,2850,0.03329238511433483,,,nan,,,,,,,
adam,2851,2851,0.03328950069056303,,,nan,,,,,,,
adam,2852,2852,0.033286614767574135,,,nan,,,,,,,
adam,2853,2853,0.033283727958309806,,,nan,,,,,,,
adam,2854,2854,0.03328084120526845,,,nan,,,,,,,
adam,2855,2855,0.033277956401300185,,,nan,,,,,,,
adam,2856,2856,0.033275076792172224,,,nan,,,,,,,
adam,2857,2857,0.03327220846384754,,,nan,,,,,,,
adam,2858,2858,0.03326936273024157,,,nan,,,,,,,
adam,2859,2859,0.03326655985855826,,,nan,,,,,,,
adam,2860,2860,0.033263840338042985,,,nan,,,,,,,
adam,2861,2861,0.03326127290502487,,,nan,,,,,,,
adam,2862,2862,0.033259005976657124,,,nan,,,,,,,
adam,2863,2863,0.03325726637330613,,,nan,,,,,,,
adam,2864,2864,0.033256593486256904,,,nan,,,,,,,
adam,2865,2865,0.033257605287025004,,,nan,,,,,,,
adam,2866,2866,0.03326201235687765,,,nan,,,,,,,
adam,2867,2867,0.0332700859589045,,,nan,,,,,,,
adam,2868,2868,0.03328478971940316,,,nan,,,,,,,
adam,2869,2869,0.03329679348146783,,,nan,,,,,,,
adam,2870,2870,0.033305936112060654,,,nan,,,,,,,
adam,2871,2871,0.033288267419263606,,,nan,,,,,,,
adam,2872,2872,0.0332600554415069,,,nan,,,,,,,
adam,2873,2873,0.03323191729685959,,,nan,,,,,,,
adam,2874,2874,0.0332242170518158,,,nan,,,,,,,
adam,2875,2875,0.03323474258552282,,,nan,,,,,,,
adam,2876,2876,0.033245707684022435,,,nan,,,,,,,
adam,2877,2877,0.03324490650816093,,,nan,,,,,,,
adam,2878,2878,0.03322785936193645,,,nan,,,,,,,
adam,2879,2879,0.03321169888369749,,,nan,,,,,,,
adam,2880,2880,0.03320719054714887,,,nan,,,,,,,
adam,2881,2881,0.03321253308159449,,,nan,,,,,,,
adam,2882,2882,0.03321692600109748,,,nan,,,,,,,
adam,2883,2883,0.03321118300138676,,,nan,,,,,,,
adam,2884,2884,0.03320008651358353,,,nan,,,,,,,
adam,2885,2885,0.033191741136931054,,,nan,,,,,,,
adam,2886,2886,0.0331908619548649,,,nan,,,,,,,
adam,2887,2887,0.033193374257835896,,,nan,,,,,,,
adam,2888,2888,0.033192118166020246,,,nan,,,,,,,
adam,2889,2889,0.03318586444952301,,,nan,,,,,,,
adam,2890,2890,0.03317816336698582,,,nan,,,,,,,
adam,2891,2891,0.033174034724435225,,,nan,,,,,,,
adam,2892,2892,0.03317367416888875,,,nan,,,,,,,
adam,2893,2893,0.0331733540758073,,,nan,,,,,,,
adam,2894,2894,0.03317025087749337,,,nan,,,,,,,
adam,2895,2895,0.033164633320211453,,,nan,,,,,,,
adam,2896,2896,0.033159596823740284,,,nan,,,,,,,
adam,2897,2897,0.033156890949843684,,,nan,,,,,,,
adam,2898,2898,0.033155632032070066,,,nan,,,,,,,
adam,2899,2899,0.03315373713178452,,,nan,,,,,,,
adam,2900,2900,0.033150079313144724,,,0.017492165231282004,,,,,,,
adam,2901,2901,0.0331456536759709,,,nan,,,,,,,
adam,2902,2902,0.03314191281293549,,,nan,,,,,,,
adam,2903,2903,0.03313940945423664,,,nan,,,,,,,
adam,2904,2904,0.0331373850093679,,,nan,,,,,,,
adam,2905,2905,0.03313474990554522,,,nan,,,,,,,
adam,2906,2906,0.03313127031473803,,,nan,,,,,,,
adam,2907,2907,0.033127504244322814,,,nan,,,,,,,
adam,2908,2908,0.03312422121132738,,,nan,,,,,,,
adam,2909,2909,0.03312157844242109,,,nan,,,,,,,
adam,2910,2910,0.03311911800620215,,,nan,,,,,,,
adam,2911,2911,0.03311631877886052,,,nan,,,,,,,
adam,2912,2912,0.03311304294775602,,,nan,,,,,,,
adam,2913,2913,0.03310962852399507,,,nan,,,,,,,
adam,2914,2914,0.03310645058075465,,,nan,,,,,,,
adam,2915,2915,0.03310361346397475,,,nan,,,,,,,
adam,2916,2916,0.03310090992303763,,,nan,,,,,,,
adam,2917,2917,0.03309805880888727,,,nan,,,,,,,
adam,2918,2918,0.033094967136603606,,,nan,,,,,,,
adam,2919,2919,0.03309174777006108,,,nan,,,,,,,
adam,2920,2920,0.0330886008000647,,,nan,,,,,,,
adam,2921,2921,0.03308562136084547,,,nan,,,,,,,
adam,2922,2922,0.03308275067005028,,,nan,,,,,,,
adam,2923,2923,0.03307985603243888,,,nan,,,,,,,
adam,2924,2924,0.03307684732823648,,,nan,,,,,,,
adam,2925,2925,0.03307374259720193,,,nan,,,,,,,
adam,2926,2926,0.03307062404087712,,,nan,,,,,,,
adam,2927,2927,0.03306756752293177,,,nan,,,,,,,
adam,2928,2928,0.03306458505539486,,,nan,,,,,,,
adam,2929,2929,0.03306163023161228,,,nan,,,,,,,
adam,2930,2930,0.03305864439736635,,,nan,,,,,,,
adam,2931,2931,0.03305559959042366,,,nan,,,,,,,
adam,2932,2932,0.03305251317227574,,,nan,,,,,,,
adam,2933,2933,0.0330494242412651,,,nan,,,,,,,
adam,2934,2934,0.03304636398380745,,,nan,,,,,,,
adam,2935,2935,0.033043336241727526,,,nan,,,,,,,
adam,2936,2936,0.03304032098797746,,,nan,,,,,,,
adam,2937,2937,0.03303729219900485,,,nan,,,,,,,
adam,2938,2938,0.033034235301424984,,,nan,,,,,,,
adam,2939,2939,0.03303115374812206,,,nan,,,,,,,
adam,2940,2940,0.03302806253786293,,,nan,,,,,,,
adam,2941,2941,0.03302497698577299,,,nan,,,,,,,
adam,2942,2942,0.033021903769310544,,,nan,,,,,,,
adam,2943,2943,0.03301883902632098,,,nan,,,,,,,
adam,2944,2944,0.03301577283559736,,,nan,,,,,,,
adam,2945,2945,0.033012696180121516,,,nan,,,,,,,
adam,2946,2946,0.03300960528470394,,,nan,,,,,,,
adam,2947,2947,0.03300650256926928,,,nan,,,,,,,
adam,2948,2948,0.033003393730459095,,,nan,,,,,,,
adam,2949,2949,0.03300028432192999,,,nan,,,,,,,
adam,2950,2950,0.03299717683477111,,,nan,,,,,,,
adam,2951,2951,0.03299407033915301,,,nan,,,,,,,
adam,2952,2952,0.03299096172618303,,,nan,,,,,,,
adam,2953,2953,0.03298784746220123,,,nan,,,,,,,
adam,2954,2954,0.032984725510863726,,,nan,,,,,,,
adam,2955,2955,0.03298159551696873,,,nan,,,,,,,
adam,2956,2956,0.032978458873097215,,,nan,,,,,,,
adam,2957,2957,0.03297531738420911,,,nan,,,,,,,
adam,2958,2958,0.03297217273645327,,,nan,,,,,,,
adam,2959,2959,0.032969025619705224,,,nan,,,,,,,
adam,2960,2960,0.03296587585847367,,,nan,,,,,,,
adam,2961,2961,0.03296272263441266,,,nan,,,,,,,
adam,2962,2962,0.032959564852542464,,,nan,,,,,,,
adam,2963,2963,0.03295640174026597,,,nan,,,,,,,
adam,2964,2964,0.032953232767645405,,,nan,,,,,,,
adam,2965,2965,0.032950058018649475,,,nan,,,,,,,
adam,2966,2966,0.03294687769746591,,,nan,,,,,,,
adam,2967,2967,0.032943692320006504,,,nan,,,,,,,
adam,2968,2968,0.03294050219864886,,,nan,,,,,,,
adam,2969,2969,0.03293730764479419,,,nan,,,,,,,
adam,2970,2970,0.03293410868734166,,,nan,,,,,,,
adam,2971,2971,0.032930905271777486,,,nan,,,,,,,
adam,2972,2972,0.03292769721767114,,,nan,,,,,,,
adam,2973,2973,0.03292448429891383,,,nan,,,,,,,
adam,2974,2974,0.03292126634851079,,,nan,,,,,,,
adam,2975,2975,0.032918043172678095,,,nan,,,,,,,
adam,2976,2976,0.03291481472649373,,,nan,,,,,,,
adam,2977,2977,0.032911580906146945,,,nan,,,,,,,
adam,2978,2978,0.03290834176311181,,,nan,,,,,,,
adam,2979,2979,0.032905097243539135,,,nan,,,,,,,
adam,2980,2980,0.032901847425527056,,,nan,,,,,,,
adam,2981,2981,0.032898592256765134,,,nan,,,,,,,
adam,2982,2982,0.03289533179691581,,,nan,,,,,,,
adam,2983,2983,0.03289206597587162,,,nan,,,,,,,
adam,2984,2984,0.03288879482425193,,,nan,,,,,,,
adam,2985,2985,0.032885518258216534,,,nan,,,,,,,
adam,2986,2986,0.03288223628790761,,,nan,,,,,,,
adam,2987,2987,0.032878948826130724,,,nan,,,,,,,
adam,2988,2988,0.03287565587458258,,,nan,,,,,,,
adam,2989,2989,0.03287235734955362,,,nan,,,,,,,
adam,2990,2990,0.03286905325260283,,,nan,,,,,,,
adam,2991,2991,0.03286574350491809,,,nan,,,,,,,
adam,2992,2992,0.0328624281133929,,,nan,,,,,,,
adam,2993,2993,0.03285910700294853,,,nan,,,,,,,
adam,2994,2994,0.03285578019097291,,,nan,,,,,,,
adam,2995,2995,0.03285244760547141,,,nan,,,,,,,
adam,2996,2996,0.032849109283238025,,,nan,,,,,,,
adam,2997,2997,0.03284576515904832,,,nan,,,,,,,
adam,2998,2998,0.03284241530795895,,,nan,,,,,,,
adam,2999,2999,0.032839059687381315,,,nan,,,,,,,
adam,3000,3000,0.03283569845332238,,,0.0173696211336659,,,,,,,
adam,3001,3001,0.03469006163036058,,,nan,,,,,,,
adam,3002,3002,0.03475089981141905,,,nan,,,,,,,
adam,3003,3003,0.0352726209355862,,,nan,,,,,,,
adam,3004,3004,0.035081329895003,,,nan,,,,,,,
adam,3005,3005,0.03503820241078423,,,nan,,,,,,,
adam,3006,3006,0.03444928871735403,,,nan,,,,,,,
adam,3007,3007,0.03457797232550017,,,nan,,,,,,,
adam,3008,3008,0.03522314900766522,,,nan,,,,,,,
adam,3009,3009,0.03462110900464366,,,nan,,,,,,,
adam,3010,3010,0.03432069879042781,,,nan,,,,,,,
adam,3011,3011,0.03442567444887753,,,nan,,,,,,,
adam,3012,3012,0.034477232311313354,,,nan,,,,,,,
adam,3013,3013,0.034374152973930906,,,nan,,,,,,,
adam,3014,3014,0.0342346211488567,,,nan,,,,,,,
adam,3015,3015,0.03435626436266366,,,nan,,,,,,,
adam,3016,3016,0.03447527689597639,,,nan,,,,,,,
adam,3017,3017,0.0342200289734706,,,nan,,,,,,,
adam,3018,3018,0.034239735213479804,,,nan,,,,,,,
adam,3019,3019,0.03438366933254731,,,nan,,,,,,,
adam,3020,3020,0.03418525472706151,,,nan,,,,,,,
adam,3021,3021,0.03420604245692554,,,nan,,,,,,,
adam,3022,3022,0.03432689389556398,,,nan,,,,,,,
adam,3023,3023,0.03415421525402987,,,nan,,,,,,,
adam,3024,3024,0.03418019088030615,,,nan,,,,,,,
adam,3025,3025,0.03427724631683496,,,nan,,,,,,,
adam,3026,3026,0.0341160536777601,,,nan,,,,,,,
adam,3027,3027,0.03416208405566461,,,nan,,,,,,,
adam,3028,3028,0.034239954085880625,,,nan,,,,,,,
adam,3029,3029,0.034086691708752365,,,nan,,,,,,,
adam,3030,3030,0.034167194274506624,,,nan,,,,,,,
adam,3031,3031,0.03423188675554741,,,nan,,,,,,,
adam,3032,3032,0.034067581315667436,,,nan,,,,,,,
adam,3033,3033,0.03417977652045641,,,nan,,,,,,,
adam,3034,3034,0.034233312623738424,,,nan,,,,,,,
adam,3035,3035,0.03405013663109617,,,nan,,,,,,,
adam,3036,3036,0.034222492169769615,,,nan,,,,,,,
adam,3037,3037,0.03425122013353353,,,nan,,,,,,,
adam,3038,3038,0.034040866964554,,,nan,,,,,,,
adam,3039,3039,0.03429984998865431,,,nan,,,,,,,
adam,3040,3040,0.034302154811960105,,,nan,,,,,,,
adam,3041,3041,0.0340467118761379,,,nan,,,,,,,
adam,3042,3042,0.034429403097955155,,,nan,,,,,,,
adam,3043,3043,0.034351724857404224,,,nan,,,,,,,
adam,3044,3044,0.03410417839581462,,,nan,,,,,,,
adam,3045,3045,0.034581637391340986,,,nan,,,,,,,
adam,3046,3046,0.0343068817768206,,,nan,,,,,,,
adam,3047,3047,0.03419693596699166,,,nan,,,,,,,
adam,3048,3048,0.03453343840441849,,,nan,,,,,,,
adam,3049,3049,0.034117026634600395,,,nan,,,,,,,
adam,3050,3050,0.03422205553881748,,,nan,,,,,,,
adam,3051,3051,0.03422404140692968,,,nan,,,,,,,
adam,3052,3052,0.033997814985839106,,,nan,,,,,,,
adam,3053,3053,0.03417409840334821,,,nan,,,,,,,
adam,3054,3054,0.033993044776417236,,,nan,,,,,,,
adam,3055,3055,0.034081853257982006,,,nan,,,,,,,
adam,3056,3056,0.03409662366709244,,,nan,,,,,,,
adam,3057,3057,0.033984329645747456,,,nan,,,,,,,
adam,3058,3058,0.034129008767140645,,,nan,,,,,,,
adam,3059,3059,0.03400003077795687,,,nan,,,,,,,
adam,3060,3060,0.03402128983826694,,,nan,,,,,,,
adam,3061,3061,0.03404402182421465,,,nan,,,,,,,
adam,3062,3062,0.03395394346275443,,,nan,,,,,,,
adam,3063,3063,0.03401932295090486,,,nan,,,,,,,
adam,3064,3064,0.03395910241869122,,,nan,,,,,,,
adam,3065,3065,0.03397933481783644,,,nan,,,,,,,
adam,3066,3066,0.03398521829958888,,,nan,,,,,,,
adam,3067,3067,0.03394404122175722,,,nan,,,,,,,
adam,3068,3068,0.033990573944686076,,,nan,,,,,,,
adam,3069,3069,0.03394280395343453,,,nan,,,,,,,
adam,3070,3070,0.033952961253493695,,,nan,,,,,,,
adam,3071,3071,0.033956904469950824,,,nan,,,,,,,
adam,3072,3072,0.033924170692326575,,,nan,,,,,,,
adam,3073,3073,0.03394847736750227,,,nan,,,,,,,
adam,3074,3074,0.033923203035079334,,,nan,,,,,,,
adam,3075,3075,0.03392796146628939,,,nan,,,,,,,
adam,3076,3076,0.03393005127595681,,,nan,,,,,,,
adam,3077,3077,0.033912290328207396,,,nan,,,,,,,
adam,3078,3078,0.03392650944071929,,,nan,,,,,,,
adam,3079,3079,0.03391016439120724,,,nan,,,,,,,
adam,3080,3080,0.03391096307445991,,,nan,,,,,,,
adam,3081,3081,0.03391166448226707,,,nan,,,,,,,
adam,3082,3082,0.03389892900566365,,,nan,,,,,,,
adam,3083,3083,0.03390571895584702,,,nan,,,,,,,
adam,3084,3084,0.03389565439471774,,,nan,,,,,,,
adam,3085,3085,0.033894733816020775,,,nan,,,,,,,
adam,3086,3086,0.03389513289093575,,,nan,,,,,,,
adam,3087,3087,0.03388617891585665,,,nan,,,,,,,
adam,3088,3088,0.03388982880593505,,,nan,,,,,,,
adam,3089,3089,0.03388348489008651,,,nan,,,,,,,
adam,3090,3090,0.03388070567926371,,,nan,,,,,,,
adam,3091,3091,0.033881042632872296,,,nan,,,,,,,
adam,3092,3092,0.033874359609801355,,,nan,,,,,,,
adam,3093,3093,0.03387487403669113,,,nan,,,,,,,
adam,3094,3094,0.03387104957414358,,,nan,,,,,,,
adam,3095,3095,0.03386788947246345,,,nan,,,,,,,
adam,3096,3096,0.03386731959999908,,,nan,,,,,,,
adam,3097,3097,0.033862611319624356,,,nan,,,,,,,
adam,3098,3098,0.03386188426492671,,,nan,,,,,,,
adam,3099,3099,0.033858940946255016,,,nan,,,,,,,
adam,3100,3100,0.033855800739547075,,,0.01722152536812449,,,,,,,
adam,3101,3101,0.033854877937093644,,,nan,,,,,,,
adam,3102,3102,0.033851031888260316,,,nan,,,,,,,
adam,3103,3103,0.03384940125811231,,,nan,,,,,,,
adam,3104,3104,0.03384717355351175,,,nan,,,,,,,
adam,3105,3105,0.03384401465071234,,,nan,,,,,,,
adam,3106,3106,0.03384261395906781,,,nan,,,,,,,
adam,3107,3107,0.03383962370440469,,,nan,,,,,,,
adam,3108,3108,0.03383745100072545,,,nan,,,,,,,
adam,3109,3109,0.03383544098657478,,,nan,,,,,,,
adam,3110,3110,0.03383259308947308,,,nan,,,,,,,
adam,3111,3111,0.033830800651755824,,,nan,,,,,,,
adam,3112,3112,0.03382823804228453,,,nan,,,,,,,
adam,3113,3113,0.033825899853292714,,,nan,,,,,,,
adam,3114,3114,0.0338239023338899,,,nan,,,,,,,
adam,3115,3115,0.0338212549040976,,,nan,,,,,,,
adam,3116,3116,0.033819238391533425,,,nan,,,,,,,
adam,3117,3117,0.03381691324333062,,,nan,,,,,,,
adam,3118,3118,0.0338144978221544,,,nan,,,,,,,
adam,3119,3119,0.03381247349476812,,,nan,,,,,,,
adam,3120,3120,0.03381001353512277,,,nan,,,,,,,
adam,3121,3121,0.03380782913605885,,,nan,,,,,,,
adam,3122,3122,0.03380563782275464,,,nan,,,,,,,
adam,3123,3123,0.03380324743655596,,,nan,,,,,,,
adam,3124,3124,0.03380113373955193,,,nan,,,,,,,
adam,3125,3125,0.03379881687830645,,,nan,,,,,,,
adam,3126,3126,0.0337965595136615,,,nan,,,,,,,
adam,3127,3127,0.033794390301966244,,,nan,,,,,,,
adam,3128,3128,0.033792059520299136,,,nan,,,,,,,
adam,3129,3129,0.03378988242498236,,,nan,,,,,,,
adam,3130,3130,0.03378763470356578,,,nan,,,,,,,
adam,3131,3131,0.033785359043300434,,,nan,,,,,,,
